id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51063029,Cheerful 2-bedroom laneway with patio,413152500,Zhaoxi,,Sunset,49.22696,-123.09965,Entire home/apt,219,1,2,2021-09-06,0.47,1,89,2,21-265488
51064400,Sprawling Gastown Loft,412743933,Ian,,Downtown Eastside,49.28368,-123.10224,Entire home/apt,405,4,2,2021-08-16,0.45,1,21,2,21-260885
51070267,"-Heart of the City-  
City/Mtn view w free parking",413216794,Jeff,,Downtown,49.28028,-123.10621,Entire home/apt,203,2,5,2021-11-29,1.61,1,165,5,21-261795
51073015,Double guest suite,354561933,Ton,,South Cambie,49.23601,-123.12721,Entire home/apt,183,1,7,2021-10-17,1.65,2,0,7,21-158128
51073745,New listing! Guest suite close to Downtown!,271201641,Amir,,Grandview-Woodland,49.27886,-123.05798,Entire home/apt,98,1,21,2021-11-19,4.85,2,343,21,21-157963
51084220,Amazing Central DT Location!,413338205,Sang,,Downtown,49.2786,-123.12437,Entire home/apt,173,1,21,2021-11-25,4.92,1,64,21,21-260407
51086114,12-5 Private room near skytrain central Vancouver,356993612,Cora1210,,Mount Pleasant,49.2603,-123.08041,Private room,60,30,0,,,18,365,0,
51086931,Classic 1-bedroom rental unit in Vancouver,136333017,G.A.,,West End,49.28461,-123.13246,Entire home/apt,160,30,1,2021-11-01,0.73,1,180,1,
51093264,* PARADISE CITY * 🌆 Skyline PRIVATE Hot Tub Patio🔥,413425426,David,,Downtown,49.277096,-123.108803,Entire home/apt,454,2,28,2021-12-06,5.71,1,259,28,21-255492
51107171,Cozy Guest House by the park,102159013,Jas,,Sunset,49.22619,-123.08718,Entire home/apt,127,2,17,2021-12-02,3.72,1,111,17,21258481
51110447,1 BR with ensuite full bathroom - near YVR airport,222994,Amy,,Marpole,49.20227,-123.13412,Private room,60,7,2,2021-08-31,0.48,1,344,2,21-246589
51111854,Vancity Private Room,238095145,Rick,,Renfrew-Collingwood,49.23541,-123.03869,Private room,75,1,1,2021-09-14,0.34,5,128,1,21-204629
51112344,Japanese Garden | One Bedroom |,340963398,Jacqueline,,Kerrisdale,49.21478,-123.14897,Entire home/apt,58,30,1,2021-10-01,0.42,2,302,1,
51123803,Commercial Drive - rooftop with views of Vancouver,29222554,Alex,,Grandview-Woodland,49.2692,-123.0762,Entire home/apt,400,2,2,2021-08-30,0.55,1,0,2,21-262848
51128701,Lovely 1 bedroom with free parking on premises.,127896195,Paega,,Fairview,49.2596,-123.11891,Entire home/apt,131,2,12,2021-11-23,2.83,1,176,12,21-262888
51129032,1BR Downtown Vancouver Walk to Everything,33243357,Shan,,Downtown,49.27964,-123.108856,Entire home/apt,172,3,14,2021-11-30,3.53,1,69,14,21-262503
51130737,Air Oasis bright 1 bedroom garden suite w/ air con,43624967,Jannie,,Sunset,49.22833,-123.10478,Entire home/apt,99,2,11,2021-11-17,2.41,1,162,11,21-158950
51145875,Bright and spacious 1br suite in the heart of Main,23641205,Reuben,,Riley Park,49.24993,-123.1002,Entire home/apt,150,30,7,2021-11-14,1.64,1,138,7,21-258831
51146115,106 One bedroom at the Electra (Semi Furnished),600607,Bruce,,Downtown,49.28038,-123.12618,Entire home/apt,72,90,0,,,45,88,0,
51152635,Fantastic  ocean and city views with parking,413976929,Joan,,Downtown,49.27454,-123.127823,Entire home/apt,108,30,2,2021-10-31,0.82,1,129,2,
51173023,Modern Suite near PNE🎪 w/ Fenced bkyard & Parking,400297112,Catherine & Kevin,,Hastings-Sunrise,49.275593,-123.037613,Entire home/apt,118,2,6,2021-11-01,1.36,2,7,6,21-158936
51189114,City Centre 1 bedroom w/PARKING!!!,414301797,Priya,,Downtown,49.28052,-123.12463,Entire home/apt,174,1,14,2021-11-12,3.16,1,50,14,21-158710
51194450,Commercial Drive modern character home + sun deck,1930228,Robyn,,Grandview-Woodland,49.26661,-123.0567,Entire home/apt,201,2,4,2021-11-20,1.02,2,60,4,21-264111
51195391,Commercial Drive modern character 1bed+bath,1930228,Robyn,,Grandview-Woodland,49.26571,-123.05677,Private room,75,1,10,2021-12-01,2.44,2,59,10,21-264111
51196059,Mount Pleasant Family Heritage House,4061733,Travis,,Mount Pleasant,49.26296,-123.10715,Entire home/apt,600,2,0,,,1,98,0,21-219775
51197209,VIEWS Luxury 2BD Yaletown | Gym/Pool/Parking,18179395,Tom,,Downtown,49.27564,-123.12832,Entire home/apt,250,30,0,,,1,155,0,
51197695,UBC/YVR/Bus/1bd/Privatebath/AC/Naturallight-C,88405999,Kristy,,Kerrisdale,49.22443,-123.14888,Private room,65,30,1,2021-09-11,0.33,5,82,1,
51200132,"Beautiful Wrap-Around Views DT Van. 2 Bed, 2 Bath. Straight Out Of A Magazine. Free Parking. Steps To Everything.",337930154,Roger & Sam,,Downtown Eastside,49.28119,-123.10819,Entire home/apt,350,2,15,2021-11-29,3.75,1,141,15,21-264163
51213577,"New 2-bedroom, 1.5 bathroom laneway house!",118602977,Theresa,,Kensington-Cedar Cottage,49.24094,-123.06918,Entire home/apt,214,1,5,2021-08-19,1.09,1,0,5,21-264167
51214880,SSpecial* New Apartment w/workingspace@oakridge,267418831,Robert,,Oakridge,49.23262,-123.1147,Entire home/apt,150,2,12,2021-11-05,2.59,5,66,12,21-264601
51216976,Bright & Stylish 1-Bedroom with Stunning Views,12840151,Marina,,Downtown,49.27837,-123.10839,Entire home/apt,131,2,11,2021-12-05,3.17,1,4,11,21-264637
51217071,Downtown 270° Sea& Mountain& City View by SkyTrain,215889652,Jason,,Downtown,49.2801,-123.10828,Entire home/apt,205,2,22,2021-12-08,5.32,1,73,22,21-260978
51217159,19-12-1 Private room,356993612,Cora1210,,Mount Pleasant,49.25827,-123.07793,Private room,55,3,3,2021-10-14,0.86,18,179,3,Exempt
51217939,"Modern, bright,spacious 2BR suite, family friendly",5123498,Trevor & Gemma,,Kensington-Cedar Cottage,49.23457,-123.077988,Entire home/apt,146,30,11,2021-12-10,2.95,1,222,11,21-264639
51219017,Beautiful 1 Bedroom - Close to Everything!!,414629164,Anna,,Downtown,49.28046,-123.12507,Entire home/apt,124,1,13,2021-12-01,2.91,1,66,13,21-261781
51219108,In the 🤍Of Yaletown .2 Bedr 2Bath W Free Parking,414552753,Mike,,Downtown,49.27781,-123.11919,Entire home/apt,220,2,16,2021-12-07,4.21,1,83,16,21-256768
51219261,"Spacious 2 bedroom, 1 bathroom, heated pool & gym",96582432,Ali,,Downtown,49.27788,-123.12905,Entire home/apt,321,30,0,,,12,345,0,
51230054,"Bright, Heritage Home, with Deck & Backyard!!",414734702,Caroline,,Kensington-Cedar Cottage,49.25503,-123.07242,Entire home/apt,351,4,9,2021-12-07,2.25,1,185,9,21-266877
51231922,19-12-2 Private room,356993612,Cora1210,,Mount Pleasant,49.2584,-123.07767,Private room,60,7,2,2021-09-01,0.47,18,169,2,Exempt
51238612,NEW LUXURY 1 BED CONDO 15 min to Downtown w/AIRCON,229621112,Lauren,,Renfrew-Collingwood,49.23785,-123.0318,Entire home/apt,80,30,0,,,2,175,0,
51248997,Stylist apt in the heart of Chinatown w/Parking,8870787,Christine,,Downtown Eastside,49.28164,-123.09936,Entire home/apt,191,30,0,,,1,65,0,
51252620,*NEW*GORGEOUS 3BR 2.5BATH HOME KILLARNEY 15MIN 2DT,402089807,Mai,,Killarney,49.23235,-123.04779,Entire home/apt,221,2,2,2021-10-26,0.65,5,172,2,21-236069
51259504,Private bedroom in a 4 bedroom 3 bathroom house,408256349,Sue,,Renfrew-Collingwood,49.24912,-123.03725,Private room,88,30,1,2021-09-09,0.32,2,346,1,
51262196,Central Van/UBC/Quiet 1 bd Private bath/AC/Bus-D,88405999,Kristy,,Kerrisdale,49.22422,-123.14729,Private room,64,30,1,2021-09-11,0.33,5,132,1,
51263979,Private 2BR in a convenient location in Vancouver,9953019,Danny,,Renfrew-Collingwood,49.23984,-123.04397,Entire home/apt,105,1,11,2021-12-03,2.80,1,336,11,21-261783
51266313,"1 bedroom, 1 bath, with living space -free parking",209123405,Jeremy,,Victoria-Fraserview,49.22589,-123.05035,Entire home/apt,108,2,6,2021-11-28,1.42,1,332,6,21-265838
51270467,Artsy 3BR Condo ❤️HEART❤️of Downtown,138047895,Shania,,Downtown,49.27804,-123.12313,Entire home/apt,199,30,0,,,1,356,0,
51271221,East Van Hideaway,79385508,Rebekah,,Grandview-Woodland,49.27511,-123.0652,Entire home/apt,143,2,22,2021-12-05,5.41,1,338,22,21-265912
51272410,Cute & Cozy Mount Pleasant Gem! Pet friendly!,415178675,Debra,,Mount Pleasant,49.26598,-123.08747,Entire home/apt,101,2,10,2021-11-22,2.48,1,166,10,21-267040
51278041,"Spacious Two-Level Penthouse, heated pool & gym",96582432,Ali,,Downtown,49.27897,-123.12714,Entire home/apt,500,30,0,,,12,364,0,
51289339,Sub-penthouse 1+den Amazing building and location.,321330654,Sandeep,,Renfrew-Collingwood,49.24014,-123.05817,Entire home/apt,62,30,0,,,2,334,0,
51292485,New condo beside skytrain station in Vancouver,141037251,Kam,,Renfrew-Collingwood,49.23949,-123.03178,Entire home/apt,188,5,4,2021-10-24,1.19,1,65,4,21-270756
51301836,A cozy room in central Vancouver/ YVR/Bus/- E,88405999,Kristy,,Kerrisdale,49.22437,-123.14939,Private room,50,30,0,,,5,224,0,
51305254,Vancouver Urban Condo - private bedroom + parking,174501856,Ingrid,,Mount Pleasant,49.2631,-123.0998,Private room,43,90,0,,,1,128,0,
51312869,Lovely 1-bedroom apartment in a central location,99567027,Raj,,Mount Pleasant,49.26352,-123.08208,Entire home/apt,70,1,7,2021-10-11,1.62,1,0,7,21-263696
51314288,"Stunning Lux 2-Level Penthouse, Patios, Hot Tub",293583929,Steve,,Downtown,49.28023,-123.10671,Entire home/apt,527,5,0,,,20,159,0,21-262164
51320938,"NEW, clean, modern, private basement suite",30084673,Stephanie,,Riley Park,49.25369,-123.09964,Entire home/apt,112,2,6,2021-12-06,1.43,1,125,6,21-267410
51324665,*1BR* Beautiful False Creek Water & City Views,270151300,Matthew,,Downtown,49.27997,-123.10719,Entire home/apt,140,3,14,2021-11-28,3.13,1,161,14,21-107602
51325905,2 bedroom Basement Suite in Fraserview (Sleeps 6),415678476,Yanshao,,Victoria-Fraserview,49.21647,-123.06073,Entire home/apt,104,3,9,2021-10-16,2.11,1,15,9,21-262137
51334512,[30Days+] Capricorn Palace in Yaletown #10,346562402,Zodiac,,Downtown,49.27544,-123.1163,Entire home/apt,150,5,1,2021-11-21,1,22,31,1,21-120896
51346182,MODERN & SPACIOUS 3 BR LOFT IN CENTRAL DOWNTOWN,370928528,Kreesan,,Downtown,49.27923,-123.10773,Entire home/apt,199,2,11,2021-12-08,3.93,1,222,11,21-263628
51351723,Brand New Modern 1 bedroom with Amazing View!,194223141,Douglas,,Renfrew-Collingwood,49.23745,-123.03166,Entire home/apt,130,2,22,2021-11-27,5.16,1,65,22,21-268119
51353091,Luxury West End TH Getaway @ Carderose Garden,144334674,Julia,,West End,49.28842,-123.13156,Entire home/apt,499,1,14,2021-11-29,3.33,3,164,14,21-268130
51354141,Downtown - high level 3 brs & 1 den w/ 1 parking,384877586,Jeff,,Downtown,49.27764,-123.1079,Entire home/apt,220,3,14,2021-11-23,3.39,1,147,14,Exempt
51362825,"1 BR in the Heart of Downtown: Parking, Pool & Gym",48641911,Anelise,,Downtown,49.27928,-123.10643,Entire home/apt,174,3,9,2021-11-09,2.05,1,243,9,21-257958
51365809,Bright One-Bedroom + Parking in heart of Core,416004634,Ashley,,Downtown,49.28052,-123.12454,Entire home/apt,146,2,4,2021-11-27,1.20,1,353,4,21-277948
51366458,GREAT LOCATION IN COAL HARBOUR!RENOVATED!FREE PRKG,415485255,Zahra,,Downtown,49.287464,-123.123779,Entire home/apt,190,1,26,2021-12-02,6.34,1,161,26,21-268540
51369107,Yaletown Downtown 1BR at The Rosedale on Robson,26650418,Active Traveler Deals,,Downtown,49.278324,-123.116196,Entire home/apt,254,4,0,,,1,0,0,Exempt
51379204,"Large 4 bedroom , 1WC  Max 8 people",416080951,Eden,,Sunset,49.233,-123.09747,Entire home/apt,251,30,1,2021-12-03,1,2,252,1,
51385033,1 Bedroom + home office Apartment in Kitsilano,28541277,Geri,,Kitsilano,49.2607,-123.14851,Entire home/apt,110,30,0,,,1,5,0,
51388481,[30Days+] Capricorn Palace in yaletown #1,346562402,Zodiac,,Downtown,49.27509,-123.11601,Entire home/apt,164,3,10,2021-11-28,4.17,22,41,10,21-158850
51388674,[30Days+] Capricorn Palace in yaletown #2,346562402,Zodiac,,Downtown,49.27521,-123.11407,Entire home/apt,178,5,6,2021-11-30,1.98,22,15,6,21-158839
51388855,[30Days+] Capricorn Palace in yaletown #5,346562402,Zodiac,,Downtown,49.2759,-123.11432,Entire home/apt,144,3,5,2021-11-15,1.39,22,70,5,21-158207
51389016,[30Days+] Capricorn Palace in yaletown #6,346562402,Zodiac,,Downtown,49.27398,-123.11435,Entire home/apt,163,3,9,2021-12-10,2.57,22,46,9,21-158884
51389182,[30Days+] Capricorn Palace in yaletown #7,346562402,Zodiac,,Downtown,49.27612,-123.11397,Entire home/apt,197,3,10,2021-12-07,3.19,22,50,10,#21-157336
51389437,[30Days+] Capricorn Palace Yaletown 1BD#11,346562402,Zodiac,,Downtown,49.27564,-123.11385,Entire home/apt,205,7,4,2021-11-28,2.18,22,69,4,21-158992
51392426,Kits Guest Suite close to UBC and Beach,47132895,Judith,,Kitsilano,49.26419,-123.1832,Entire home/apt,163,1,8,2021-11-21,2.33,1,68,8,21-277624
51393384,Cheap Private Top Floor STUDIO. No Sharing,378898282,Jeremy,,Kensington-Cedar Cottage,49.24131,-123.06414,Entire home/apt,45,4,0,,,1,75,0,21-157201
51393995,Stunning views from Every Room - Sleeps 8,416225489,Stella,,Downtown,49.27786,-123.10715,Entire home/apt,314,3,12,2021-11-28,2.95,1,330,12,21-263751
51394151,Chic Condo in the Heart of Downtown,250191928,Gagan,,Downtown,49.28014,-123.10904,Entire home/apt,135,2,13,2021-11-28,3.86,1,155,13,21-262426
51408475,Large 1 Bdrm in Comfort Prime Locale Downtown-1prk,371529038,Harry,,Downtown,49.27609,-123.11986,Entire home/apt,168,5,9,2021-11-30,2.09,1,59,9,21-164547
51408741,2 bedroom Heritage Hideout,391613027,Alisa,,Dunbar Southlands,49.24919,-123.1862,Entire home/apt,175,3,8,2021-11-27,1.89,1,319,8,21-247344
51411287,Perfect spot on english bay,304742127,Ibrahim,,West End,49.28463,-123.14098,Entire home/apt,381,4,1,2021-08-26,0.28,1,88,1,Exempt
51425996,Stunning Downtown 1 Bed w Ac & Gym,379865041,David,,West End,49.2823,-123.12447,Entire home/apt,117,30,0,,,2,284,0,
51435213,"Beautiful penthouse with city, ocean & mtn views!",416575952,Nick,,Downtown Eastside,49.28194,-123.08367,Entire home/apt,123,2,27,2021-12-06,6.59,1,43,27,21-266448
51442318,MODERN STYLE!!! Sunrise Laneway House,233545783,Teresa,,Hastings-Sunrise,49.26998,-123.03715,Entire home/apt,125,30,0,,,6,291,0,
51445585,NEW! 1 BR Incredible Views & King Bed City Center!,145677420,Lucky,,West End,49.2817,-123.12652,Entire home/apt,191,30,0,,,2,303,0,
51453194,Granville Island Oasis With Stunning Views,135236344,Martin,,Fairview,49.27066,-123.1412,Entire home/apt,250,1,4,2021-09-30,1.40,1,0,4,21-266425
51453218,Bright & Cute & Cozy 2 Beds Suite near QE Park,37936714,Ting,,Sunset,49.2286,-123.10228,Entire home/apt,90,1,24,2021-12-02,6.55,2,224,24,21-271151
51456497,Freshly Renovated Main Floor Suite with Park Views,100132137,Devin,,Grandview-Woodland,49.28065,-123.07268,Entire home/apt,190,2,3,2021-11-26,1.45,1,55,3,21-270008
51456899,Private rooftop West End luxury TH free parking,144334674,Julia,,West End,49.28966,-123.1333,Entire home/apt,385,2,10,2021-10-21,2.78,3,166,10,21-270007
51457997,"Clean! Downtown Views, Modern, Pool, Gym, Parking!",160201723,Nathanael,,Downtown,49.278667,-123.107681,Entire home/apt,218,2,15,2021-12-05,4.33,2,169,15,21-270009
51465302,"Quiet, 2 bedroom, 2 baths 4 beds w/Private parking",68244761,Xiangxin,,Downtown,49.280106,-123.108513,Entire home/apt,243,2,24,2021-12-07,6.55,1,255,24,21-272217
51466611,E. Vancouver Modern Home Next to Skytrain!,48120990,Jane,,Renfrew-Collingwood,49.23929,-123.0323,Entire home/apt,100,30,1,2021-11-01,0.73,5,125,1,
51470568,"A Cozy, Private Home",39021349,Jane,,Riley Park,49.25376625901607,-123.09468949938206,Entire home/apt,250,5,0,,,1,172,0,21-157801
51471464,1 Bedroom Condo in Central Downtown with City View,263963234,Victor,,Downtown,49.27999,-123.12461,Entire home/apt,158,30,1,2021-10-12,0.49,1,136,1,
51476043,MODERN! Sunrise Laneway House-Room #1-Female Only,233545783,Teresa,,Hastings-Sunrise,49.26918,-123.03743,Private room,50,30,2,2021-11-16,0.94,6,230,2,
51476263,MODERN! Sunrise Laneway House-Room #2-Female Only,233545783,Teresa,,Hastings-Sunrise,49.26947,-123.039,Private room,46,30,0,,,6,291,0,
51476290,19-12-3 Private room,356993612,Cora1210,,Mount Pleasant,49.26076,-123.07971,Private room,59,3,4,2021-11-21,1.71,18,83,4,Exempt
51484628,19-12-4 Private room,356993612,Cora1210,,Mount Pleasant,49.25887,-123.0788,Private room,60,3,3,2021-11-25,0.92,18,170,3,Exempt
51485574,Lovely room in the heart of downtown.,7343860,Shannon,,West End,49.27846,-123.13406,Private room,98,2,10,2021-11-21,2.70,1,31,10,21-275631
51486439,Modern 1 Bedroom Apt at Stadium False Creek,417018322,Kwan,,Downtown,49.27926,-123.11004,Entire home/apt,178,2,11,2021-12-05,4.71,1,61,11,21-269957
51488179,Master bedroom with bath - 3 mins walk to Skytrain,246036887,Jenny,,Renfrew-Collingwood,49.25144,-123.05394,Private room,63,1,26,2021-12-04,6.19,1,36,26,21-263618
51489340,32ND FLOOR PENTHOUSE | SPECTACULAR VIEWS!!,69565445,Kat,,Downtown,49.280106,-123.108513,Entire home/apt,400,7,1,2021-09-30,0.41,1,121,1,21-158815
51497054,Cozy Single Room,349804247,Elvan,,Oakridge,49.22463,-123.12937,Entire home/apt,99,30,15,2021-12-01,3.72,12,177,15,21-263306
51504123,Brand New 1 Bed in Downtown,329993227,Host Support,,Downtown,49.27815,-123.1068,Entire home/apt,130,1,12,2021-11-28,3.00,10,362,12,21-257683
51508522,The Muse,4492755,Ares,,Downtown,49.28053,-123.10699,Entire home/apt,129,3,7,2021-11-16,2.04,2,24,7,21-260993
51508961,Modern minimalist New England style townhouse,57366932,Linda,,Renfrew-Collingwood,49.23961,-123.05595,Entire home/apt,377,3,10,2021-11-07,2.52,2,71,10,21-268113
51509100,Amazing Vancouver Luxury House,95217850,Mauricio,,Dunbar Southlands,49.25387,-123.17662,Entire home/apt,285,30,1,2021-09-30,0.41,23,71,1,
51517972,Individual Studio,188209109,Haidy,,Oakridge,49.22635,-123.12193,Private room,50,30,1,2021-12-01,1,7,18,1,
51519104,New sleek condo at Main and 16th,48989753,Nik,,Mount Pleasant,49.25769,-123.09847,Entire home/apt,115,30,1,2021-11-29,1,1,33,1,
51520124,Downtown Executive Corner Suite,34906299,Lilian,,Downtown,49.27585,-123.1229,Entire home/apt,1519,30,0,,,6,363,0,21271801
51541345,Cozy 1-bedroom in the heart of downtown,14613297,Zarina,,West End,49.28602,-123.12415,Entire home/apt,243,30,1,2021-12-05,1,1,34,1,
51545996,Shaughnessy Estate Queen Deluxe Suite in a B&B,241145680,Dwayne,,Shaughnessy,49.2555,-123.12879,Private room,286,1,0,,,5,298,0,21-259789
51546191,Shaughnessy Estate Queen Deluxe Room in a B&B,241145680,Dwayne,,Shaughnessy,49.254963,-123.129715,Private room,191,1,7,2021-11-22,1.84,5,287,7,21-259789
51547981,Shaughnessy Estate King Deluxe Room in a B&B,241145680,Dwayne,,Shaughnessy,49.254963,-123.129715,Private room,190,1,2,2021-11-07,1.28,5,278,2,21-259789
51560463,"Beautiful, Bright & Spacious 1 Bed Loft DT Van",12256760,Stephanie,,Downtown,49.27813,-123.12249,Entire home/apt,152,2,12,2021-12-06,4.14,1,312,12,21-275100
51560741,Shaughnessy Estate 2 Bdm Suite in a B&B,241145680,Dwayne,,Shaughnessy,49.2546,-123.12884,Private room,411,1,2,2021-10-11,0.53,5,246,2,21-259789
51563650,Cozy 2-Bedroom Coach House in Little Italy!,27535458,Taylor,,Grandview-Woodland,49.26894,-123.06738,Entire home/apt,152,2,17,2021-12-01,5.60,2,340,17,21-271442
51565160,Gorgeous Park-facing House off Commercial Drive,5630740,Rosa,,Grandview-Woodland,49.27908,-123.07132,Entire home/apt,200,4,4,2021-10-13,1.09,2,7,4,21-159013
51566591,6 minutes to Rupert station,115221831,Jun,,Hastings-Sunrise,49.26559,-123.03547,Private room,318,7,0,,,1,365,0,21-101925 00 GN
51568512,PPRM Lotus small single house one bedroom,341813832,Pprm,,Riley Park,49.23406,-123.11112,Entire home/apt,130,1,3,2021-10-12,1.17,5,87,3,21-262102
51578337,Vancouver House Flexible Stays 812 (+30 days),378134107,Sean,,Downtown,49.27546,-123.1298,Entire home/apt,100,30,0,,,25,39,0,
51580011,Spacious Central Convenient Quiet Bright Lovely two Bedrooms Suite,125999455,Jamie,,Killarney,49.23114,-123.04572,Entire home/apt,80,3,8,2021-11-30,1.98,1,2,8,21-272566
51580147,Luxurious Townhouse in Heritage Kitsilano Home,3308468,Therese,,Kitsilano,49.26862,-123.16129,Entire home/apt,135,4,0,,,2,11,0,21-218286
51580238,Private Penthouse With a Multimillion $ View,132485721,Danijela,,Downtown,49.27943,-123.10752,Entire home/apt,322,3,18,2021-12-06,5.57,1,183,18,21-279732
51582019,Spacious and convenience 2 BR suite by Central Pk,417866999,Linh,,Killarney,49.22571,-123.0248,Entire home/apt,130,3,8,2021-10-16,2.22,2,158,8,21-275200
51583568,Modern Studio in East Vancouver,263565383,Rya,,Hastings-Sunrise,49.28856,-123.05462,Entire home/apt,100,2,12,2021-11-28,3.21,1,7,12,21-272652
51600291,Gorgeous Dunbar/ Point Grey Home,67281223,Karim,,Dunbar Southlands,49.25646,-123.18465,Entire home/apt,1907,30,0,,,2,180,0,
51604803,Heart of Kits Condo❤️,22930441,Kirstyn,,Kitsilano,49.26916,-123.15598,Entire home/apt,240,5,3,2021-10-16,0.98,1,0,3,21-268938
